SPOKE_ID	Node_Type	Node_ID	map_id	source	category	detail
DOID:1498	Disease	ICD10CM:A00	A00	ICD10CM	A00	
DOID:11914	Disease	ICD10CM:K31.84	K31.84	ICD10CM	K31	84
DOID:11121	Disease	ICD10CM:K04.0	K04.0	ICD10CM	K04	0
DOID:0080422	Disease	ICD10CM:G40.83	G40.83	ICD10CM	G40	83
DOID:8596	Disease	ICD10CM:A38	A38	ICD10CM	A38	
DOID:9975	Disease	ICD10CM:F14.2	F14.2	ICD10CM	F14	2
DOID:13911	Disease	ICD10CM:H53.51	H53.51	ICD10CM	H53	51
DOID:9742	Disease	ICD10CM:I86.2	I86.2	ICD10CM	I86	2
DOID:0080153	Disease	ICD10CM:E71.311	E71.311	ICD10CM	E71	311
DOID:13046	Disease	ICD10CM:J01.3	J01.3	ICD10CM	J01	3
DOID:0050427	Disease	ICD10CM:Q82.1	Q82.1	ICD10CM	Q82	1
DOID:334	Disease	ICD10CM:F60.4	F60.4	ICD10CM	F60	4
DOID:11164	Disease	ICD10CM:H18.42	H18.42	ICD10CM	H18	42
DOID:10341	Disease	ICD10CM:G03.1	G03.1	ICD10CM	G03	1
DOID:1081	Disease	ICD10CM:B74.4	B74.4	ICD10CM	B74	4
DOID:12581	Disease	ICD10CM:M70.2	M70.2	ICD10CM	M70	2
DOID:9821	Disease	ICD10CM:H31.21	H31.21	ICD10CM	H31	21
DOID:11342	Disease	ICD10CM:H18.41	H18.41	ICD10CM	H18	41
DOID:13369	Disease	ICD10CM:B35.2	B35.2	ICD10CM	B35	2
DOID:11685	Disease	ICD10CM:L82.0	L82.0	ICD10CM	L82	0
DOID:4306	Disease	ICD10CM:M54.1	M54.1	ICD10CM	M54	1
DOID:0080154	Disease	ICD10CM:E71.312	E71.312	ICD10CM	E71	312
DOID:10688	Disease	ICD10CM:N62	N62	ICD10CM	N62	
DOID:14418	Disease	ICD10CM:B72	B72	ICD10CM	B72	
DOID:9263	Disease	ICD10CM:E72.11	E72.11	ICD10CM	E72	11
DOID:1573	Disease	ICD10CM:G91.0	G91.0	ICD10CM	G91	0
DOID:11029	Disease	ICD10CM:H11.15	H11.15	ICD10CM	H11	15
DOID:10075	Disease	ICD10CM:B70.0	B70.0	ICD10CM	B70	0
DOID:593	Disease	ICD10CM:F40.0	F40.0	ICD10CM	F40	0
DOID:13027	Disease	ICD10CM:G45.4	G45.4	ICD10CM	G45	4
DOID:914	Disease	ICD10CM:K76.4	K76.4	ICD10CM	K76	4
DOID:13794	Disease	ICD10CM:H15.01	H15.01	ICD10CM	H15	01
DOID:10516	Disease	ICD10CM:H60.2	H60.2	ICD10CM	H60	2
DOID:10755	Disease	ICD10CM:H70.2	H70.2	ICD10CM	H70	2
DOID:5340	Disease	ICD10CM:R41.1	R41.1	ICD10CM	R41	1
DOID:9446	Disease	ICD10CM:K83.0	K83.0	ICD10CM	K83	0
DOID:9275	Disease	ICD10CM:E70.21	E70.21	ICD10CM	E70	21
DOID:10792	Disease	ICD10CM:J32.0	J32.0	ICD10CM	J32	0
DOID:9266	Disease	ICD10CM:E72.01	E72.01	ICD10CM	E72	01
DOID:10293	Disease	ICD10CM:H50.01	H50.01	ICD10CM	H50	01
DOID:1496	Disease	ICD10CM:B67	B67	ICD10CM	B67	
DOID:14557	Disease	ICD10CM:I27.0	I27.0	ICD10CM	I27	0
DOID:1508	Disease	ICD10CM:B37	B37	ICD10CM	B37	
DOID:8504	Disease	ICD10CM:L01	L01	ICD10CM	L01	
DOID:2050	Disease	ICD10CM:J01.0	J01.0	ICD10CM	J01	0
DOID:1166	Disease	ICD10CM:M12.3	M12.3	ICD10CM	M12	3
DOID:11432	Disease	ICD10CM:N80.1	N80.1	ICD10CM	N80	1
DOID:9945	Disease	ICD10CM:H05.24	H05.24	ICD10CM	H05	24
DOID:11729	Disease	ICD10CM:A69.2	A69.2	ICD10CM	A69	2
DOID:950	Disease	ICD10CM:H04.0	H04.0	ICD10CM	H04	0
DOID:12179	Disease	ICD10CM:B35.4	B35.4	ICD10CM	B35	4
DOID:13329	Disease	ICD10CM:H46.3	H46.3	ICD10CM	H46	3
DOID:9273	Disease	ICD10CM:E72.23	E72.23	ICD10CM	E72	23
DOID:11044	Disease	ICD10CM:Q79.3	Q79.3	ICD10CM	Q79	3
DOID:13099	Disease	ICD10CM:I67.5	I67.5	ICD10CM	I67	5
DOID:8500	Disease	ICD10CM:H35.5	H35.5	ICD10CM	H35	5
DOID:10841	Disease	ICD10CM:A83.2	A83.2	ICD10CM	A83	2
DOID:10035	Disease	ICD10CM:A52.2	A52.2	ICD10CM	A52	2
DOID:4971	Disease	ICD10CM:D75.81	D75.81	ICD10CM	D75	81
DOID:10151	Disease	ICD10CM:C40.3	C40.3	ICD10CM	C40	3
DOID:11754	Disease	ICD10CM:H44.32	H44.32	ICD10CM	H44	32
DOID:10261	Disease	ICD10CM:H92.1	H92.1	ICD10CM	H92	1
DOID:11153	Disease	ICD10CM:L74.0	L74.0	ICD10CM	L74	0
DOID:0050354	Disease	ICD10CM:A48.51	A48.51	ICD10CM	A48	51
DOID:9483	Disease	ICD10CM:H01.01	H01.01	ICD10CM	H01	01
DOID:9512	Disease	ICD10CM:H10.42	H10.42	ICD10CM	H10	42
DOID:1037	Disease	ICD10CM:C91	C91	ICD10CM	C91	
DOID:12783	Disease	ICD10CM:G43.0	G43.0	ICD10CM	G43	0
DOID:11917	Disease	ICD10CM:B35.6	B35.6	ICD10CM	B35	6
DOID:2913	Disease	ICD10CM:K85	K85	ICD10CM	K85	
DOID:0050433	Disease	ICD10CM:A81.83	A81.83	ICD10CM	A81	83
DOID:0050746	Disease	ICD10CM:C83.1	C83.1	ICD10CM	C83	1
DOID:0050670	Disease	ICD10CM:G80.4	G80.4	ICD10CM	G80	4
DOID:10247	Disease	ICD10CM:R09.1	R09.1	ICD10CM	R09	1
DOID:332	Disease	ICD10CM:G12.21	G12.21	ICD10CM	G12	21
DOID:12225	Disease	ICD10CM:M67.5	M67.5	ICD10CM	M67	5
DOID:0050580	Disease	ICD10CM:Q82.0	Q82.0	ICD10CM	Q82	0
DOID:9401	Disease	ICD10CM:N45.3	N45.3	ICD10CM	N45	3
DOID:0080218	Disease	ICD10CM:J93.11	J93.11	ICD10CM	J93	11
DOID:1713	Disease	ICD10CM:G25.83	G25.83	ICD10CM	G25	83
DOID:3602	Disease	ICD10CM:G92	G92	ICD10CM	G92	
DOID:10773	Disease	ICD10CM:A20.0	A20.0	ICD10CM	A20	0
DOID:12185	Disease	ICD10CM:H80	H80	ICD10CM	H80	
DOID:13781	Disease	ICD10CM:M35.7	M35.7	ICD10CM	M35	7
DOID:11335	Disease	ICD10CM:D86	D86	ICD10CM	D86	
DOID:12465	Disease	ICD10CM:N25.81	N25.81	ICD10CM	N25	81
DOID:14230	Disease	ICD10CM:H15.05	H15.05	ICD10CM	H15	05
DOID:1849	Disease	ICD10CM:F12.2	F12.2	ICD10CM	F12	2
DOID:0050856	Disease	ICD10CM:F91.3	F91.3	ICD10CM	F91	3
DOID:0060261	Disease	ICD10CM:Q10.0	Q10.0	ICD10CM	Q10	0
DOID:3753	Disease	ICD10CM:E70.331	E70.331	ICD10CM	E70	331
DOID:13450	Disease	ICD10CM:B38	B38	ICD10CM	B38	
DOID:13038	Disease	ICD10CM:H02.21	H02.21	ICD10CM	H02	21
DOID:10310	Disease	ICD10CM:A87	A87	ICD10CM	A87	
DOID:1439	Disease	ICD10CM:R82.81	R82.81	ICD10CM	R82	81
DOID:5731	Disease	ICD10CM:N70.11	N70.11	ICD10CM	N70	11
DOID:6364	Disease	ICD10CM:G43	G43	ICD10CM	G43	
DOID:1229	Disease	ICD10CM:F20.0	F20.0	ICD10CM	F20	0
DOID:14287	Disease	ICD10CM:H15.02	H15.02	ICD10CM	H15	02
DOID:13709	Disease	ICD10CM:F52.4	F52.4	ICD10CM	F52	4
DOID:11031	Disease	ICD10CM:H18.1	H18.1	ICD10CM	H18	1
DOID:2814	Disease	ICD10CM:C72.4	C72.4	ICD10CM	C72	4
DOID:10241	Disease	ICD10CM:D56	D56	ICD10CM	D56	
DOID:12355	Disease	ICD10CM:N41.3	N41.3	ICD10CM	N41	3
DOID:11491	Disease	ICD10CM:H53.62	H53.62	ICD10CM	H53	62
DOID:11148	Disease	ICD10CM:H40.82	H40.82	ICD10CM	H40	82
DOID:0070320	Disease	ICD10CM:L74.2	L74.2	ICD10CM	L74	2
DOID:2352	Disease	ICD10CM:E83.11	E83.11	ICD10CM	E83	11
DOID:8736	Disease	ICD10CM:B03	B03	ICD10CM	B03	
DOID:12905	Disease	ICD10CM:K11.5	K11.5	ICD10CM	K11	5
DOID:0111556	Disease	ICD10CM:L72.2	L72.2	ICD10CM	L72	2
DOID:2556	Disease	ICD10CM:M94.1	M94.1	ICD10CM	M94	1
DOID:0060643	Disease	ICD10CM:K83.01	K83.01	ICD10CM	K83	01
DOID:12978	Disease	ICD10CM:B51	B51	ICD10CM	B51	
DOID:0080841	Disease	ICD10CM:L12	L12	ICD10CM	L12	
DOID:14484	Disease	ICD10CM:B42	B42	ICD10CM	B42	
DOID:5773	Disease	ICD10CM:K13.5	K13.5	ICD10CM	K13	5
DOID:9505	Disease	ICD10CM:F12.1	F12.1	ICD10CM	F12	1
DOID:0050158	Disease	ICD10CM:J84.117	J84.117	ICD10CM	J84	117
DOID:1227	Disease	ICD10CM:D70	D70	ICD10CM	D70	
DOID:845	Disease	ICD10CM:F34.0	F34.0	ICD10CM	F34	0
DOID:13868	Disease	ICD10CM:F52.0	F52.0	ICD10CM	F52	0
DOID:8920	Disease	ICD10CM:N89.4	N89.4	ICD10CM	N89	4
DOID:13134	Disease	ICD10CM:H00.01	H00.01	ICD10CM	H00	01
DOID:12129	Disease	ICD10CM:F50.2	F50.2	ICD10CM	F50	2
DOID:13316	Disease	ICD10CM:K86.81	K86.81	ICD10CM	K86	81
DOID:2312	Disease	ICD10CM:A43	A43	ICD10CM	A43	
DOID:10349	Disease	ICD10CM:N60.0	N60.0	ICD10CM	N60	0
DOID:12306	Disease	ICD10CM:L80	L80	ICD10CM	L80	
DOID:13452	Disease	ICD10CM:H15.0	H15.0	ICD10CM	H15	0
DOID:9856	Disease	ICD10CM:A50	A50	ICD10CM	A50	
DOID:115	Disease	ICD10CM:I31.4	I31.4	ICD10CM	I31	4
DOID:9123	Disease	ICD10CM:B00.0	B00.0	ICD10CM	B00	0
DOID:9602	Disease	ICD10CM:M72.6	M72.6	ICD10CM	M72	6
DOID:0080188	Disease	ICD10CM:C93.1	C93.1	ICD10CM	C93	1
DOID:0080750	Disease	ICD10CM:L52	L52	ICD10CM	L52	
DOID:9971	Disease	ICD10CM:E67.3	E67.3	ICD10CM	E67	3
DOID:9504	Disease	ICD10CM:N60	N60	ICD10CM	N60	
DOID:11543	Disease	ICD10CM:H16.31	H16.31	ICD10CM	H16	31
DOID:0080016	Disease	ICD10CM:Q05	Q05	ICD10CM	Q05	
DOID:11101	Disease	ICD10CM:A79.0	A79.0	ICD10CM	A79	0
DOID:1214	Disease	ICD10CM:H74.0	H74.0	ICD10CM	H74	0
DOID:1936	Disease	ICD10CM:I70	I70	ICD10CM	I70	
DOID:10691	Disease	ICD10CM:N64.1	N64.1	ICD10CM	N64	1
DOID:13922	Disease	ICD10CM:K20.0	K20.0	ICD10CM	K20	0
DOID:9253	Disease	ICD10CM:C49.A	C49.A	ICD10CM	C49	A
DOID:0050353	Disease	ICD10CM:A48.52	A48.52	ICD10CM	A48	52
DOID:3021	Disease	ICD10CM:N17	N17	ICD10CM	N17	
DOID:4990	Disease	ICD10CM:G25.0	G25.0	ICD10CM	G25	0
DOID:2460	Disease	ICD10CM:H27.12	H27.12	ICD10CM	H27	12
DOID:0060249	Disease	ICD10CM:M41	M41	ICD10CM	M41	
DOID:2106	Disease	ICD10CM:G71.12	G71.12	ICD10CM	G71	12
DOID:12594	Disease	ICD10CM:Q60.6	Q60.6	ICD10CM	Q60	6
DOID:10931	Disease	ICD10CM:F60.7	F60.7	ICD10CM	F60	7
DOID:3663	Disease	ICD10CM:D47.01	D47.01	ICD10CM	D47	01
DOID:11102	Disease	ICD10CM:A44	A44	ICD10CM	A44	
DOID:0060851	Disease	ICD10CM:L10.0	L10.0	ICD10CM	L10	0
DOID:12663	Disease	ICD10CM:B40	B40	ICD10CM	B40	
DOID:12510	Disease	ICD10CM:H35.82	H35.82	ICD10CM	H35	82
DOID:2300	Disease	ICD10CM:M43.0	M43.0	ICD10CM	M43	0
DOID:14252	Disease	ICD10CM:H35.54	H35.54	ICD10CM	H35	54
DOID:6406	Disease	ICD10CM:Q20.1	Q20.1	ICD10CM	Q20	1
DOID:12929	Disease	ICD10CM:I42.4	I42.4	ICD10CM	I42	4
DOID:84	Disease	ICD10CM:M93.2	M93.2	ICD10CM	M93	2
DOID:8568	Disease	ICD10CM:B27	B27	ICD10CM	B27	
DOID:12273	Disease	ICD10CM:H52.31	H52.31	ICD10CM	H52	31
DOID:13333	Disease	ICD10CM:K14.3	K14.3	ICD10CM	K14	3
DOID:4798	Disease	ICD10CM:C96.21	C96.21	ICD10CM	C96	21
DOID:13120	Disease	ICD10CM:D53.0	D53.0	ICD10CM	D53	0
DOID:12139	Disease	ICD10CM:F34.1	F34.1	ICD10CM	F34	1
DOID:349	Disease	ICD10CM:D47.02	D47.02	ICD10CM	D47	02
DOID:10353	Disease	ICD10CM:N60.3	N60.3	ICD10CM	N60	3
DOID:13133	Disease	ICD10CM:O14.2	O14.2	ICD10CM	O14	2
DOID:0050561	Disease	ICD10CM:G40.81	G40.81	ICD10CM	G40	81
DOID:0060135	Disease	ICD10CM:R48.2	R48.2	ICD10CM	R48	2
DOID:11245	Disease	ICD10CM:P61.5	P61.5	ICD10CM	P61	5
DOID:11758	Disease	ICD10CM:D50	D50	ICD10CM	D50	
DOID:14067	Disease	ICD10CM:B50	B50	ICD10CM	B50	
DOID:12583	Disease	ICD10CM:Q93.81	Q93.81	ICD10CM	Q93	81
DOID:0060155	Disease	ICD10CM:R48.3	R48.3	ICD10CM	R48	3
DOID:2373	Disease	ICD10CM:D58.1	D58.1	ICD10CM	D58	1
DOID:9478	Disease	ICD10CM:F53.0	F53.0	ICD10CM	F53	0
DOID:11269	Disease	ICD10CM:K04.5	K04.5	ICD10CM	K04	5
DOID:0070315	Disease	ICD10CM:Q22.6	Q22.6	ICD10CM	Q22	6
DOID:0080774	Disease	ICD10CM:D56.3	D56.3	ICD10CM	D56	3
DOID:3292	Disease	ICD10CM:B04	B04	ICD10CM	B04	
DOID:13948	Disease	ICD10CM:N32.0	N32.0	ICD10CM	N32	0
DOID:11302	Disease	ICD10CM:B65.3	B65.3	ICD10CM	B65	3
DOID:5781	Disease	ICD10CM:H73.81	H73.81	ICD10CM	H73	81
DOID:0040092	Disease	ICD10CM:M08.1	M08.1	ICD10CM	M08	1
DOID:1929	Disease	ICD10CM:Q25.3	Q25.3	ICD10CM	Q25	3
DOID:10652	Disease	ICD10CM:G30	G30	ICD10CM	G30	
DOID:13523	Disease	ICD10CM:B74.3	B74.3	ICD10CM	B74	3
DOID:9240	Disease	ICD10CM:I73.81	I73.81	ICD10CM	I73	81
DOID:13036	Disease	ICD10CM:A68.1	A68.1	ICD10CM	A68	1
DOID:13166	Disease	ICD10CM:B44.81	B44.81	ICD10CM	B44	81
DOID:12959	Disease	ICD10CM:H02.2	H02.2	ICD10CM	H02	2
DOID:12385	Disease	ICD10CM:A03	A03	ICD10CM	A03	
DOID:13768	Disease	ICD10CM:B66.0	B66.0	ICD10CM	B66	0
DOID:9317	Disease	ICD10CM:I89.1	I89.1	ICD10CM	I89	1
DOID:2975	Disease	ICD10CM:Q61	Q61	ICD10CM	Q61	
DOID:0080915	Disease	ICD10CM:C96.A	C96.A	ICD10CM	C96	A
DOID:4959	Disease	ICD10CM:Q81.2	Q81.2	ICD10CM	Q81	2
DOID:8683	Disease	ICD10CM:C92.3	C92.3	ICD10CM	C92	3
DOID:10242	Disease	ICD10CM:A77.4	A77.4	ICD10CM	A77	4
DOID:0080856	Disease	ICD10CM:G21.4	G21.4	ICD10CM	G21	4
DOID:7033	Disease	ICD10CM:B81.0	B81.0	ICD10CM	B81	0
DOID:8866	Disease	ICD10CM:L57.0	L57.0	ICD10CM	L57	0
DOID:8252	Disease	ICD10CM:J31.0	J31.0	ICD10CM	J31	0
DOID:631	Disease	ICD10CM:M79.7	M79.7	ICD10CM	M79	7
DOID:4250	Disease	ICD10CM:H11.82	H11.82	ICD10CM	H11	82
DOID:10377	Disease	ICD10CM:H53.02	H53.02	ICD10CM	H53	02
DOID:9206	Disease	ICD10CM:K22.7	K22.7	ICD10CM	K22	7
DOID:12753	Disease	ICD10CM:H18.72	H18.72	ICD10CM	H18	72
DOID:10938	Disease	ICD10CM:F60.0	F60.0	ICD10CM	F60	0
DOID:13336	Disease	ICD10CM:P37.1	P37.1	ICD10CM	P37	1
DOID:355	Disease	ICD10CM:C96.22	C96.22	ICD10CM	C96	22
DOID:0080773	Disease	ICD10CM:D56.2	D56.2	ICD10CM	D56	2
DOID:8941	Disease	ICD10CM:L21.1	L21.1	ICD10CM	L21	1
DOID:10080	Disease	ICD10CM:B70.1	B70.1	ICD10CM	B70	1
DOID:11180	Disease	ICD10CM:H65	H65	ICD10CM	H65	
DOID:10027	Disease	ICD10CM:A52.11	A52.11	ICD10CM	A52	11
DOID:8295	Disease	ICD10CM:B86	B86	ICD10CM	B86	
DOID:9649	Disease	ICD10CM:H55.01	H55.01	ICD10CM	H55	01
DOID:2456	Disease	ICD10CM:H10.5	H10.5	ICD10CM	H10	5
DOID:10610	Disease	ICD10CM:K90.3	K90.3	ICD10CM	K90	3
DOID:12750	Disease	ICD10CM:A07.4	A07.4	ICD10CM	A07	4
DOID:5723	Disease	ICD10CM:H47.2	H47.2	ICD10CM	H47	2
DOID:3320	Disease	ICD10CM:E75.02	E75.02	ICD10CM	E75	02
DOID:12930	Disease	ICD10CM:I42.0	I42.0	ICD10CM	I42	0
DOID:13258	Disease	ICD10CM:A01.0	A01.0	ICD10CM	A01	0
DOID:2314	Disease	ICD10CM:J67.4	J67.4	ICD10CM	J67	4
DOID:10936	Disease	ICD10CM:F60.1	F60.1	ICD10CM	F60	1
DOID:11428	Disease	ICD10CM:N80.5	N80.5	ICD10CM	N80	5
DOID:2228	Disease	ICD10CM:D75.83	D75.83	ICD10CM	D75	83
DOID:9339	Disease	ICD10CM:N36.5	N36.5	ICD10CM	N36	5
DOID:10790	Disease	ICD10CM:J32.1	J32.1	ICD10CM	J32	1
DOID:12155	Disease	ICD10CM:A87.2	A87.2	ICD10CM	A87	2
DOID:3042	Disease	ICD10CM:L23	L23	ICD10CM	L23	
DOID:0080954	Disease	ICD10CM:Q74.3	Q74.3	ICD10CM	Q74	3
DOID:9146	Disease	ICD10CM:B55.0	B55.0	ICD10CM	B55	0
DOID:10612	Disease	ICD10CM:L50.0	L50.0	ICD10CM	L50	0
DOID:9709	Disease	ICD10CM:H10.82	H10.82	ICD10CM	H10	82
DOID:0060163	Disease	ICD10CM:F45.22	F45.22	ICD10CM	F45	22
DOID:13788	Disease	ICD10CM:H15.81	H15.81	ICD10CM	H15	81
DOID:0050742	Disease	ICD10CM:F17	F17	ICD10CM	F17	
DOID:13564	Disease	ICD10CM:B44	B44	ICD10CM	B44	
DOID:13725	Disease	ICD10CM:E51.1	E51.1	ICD10CM	E51	1
DOID:0060125	Disease	ICD10CM:C88.2	C88.2	ICD10CM	C88	2
DOID:1919	Disease	ICD10CM:E79.1	E79.1	ICD10CM	E79	1
DOID:10967	Disease	ICD10CM:G81.1	G81.1	ICD10CM	G81	1
DOID:3803	Disease	ICD10CM:E80.5	E80.5	ICD10CM	E80	5
DOID:0070321	Disease	ICD10CM:L74.1	L74.1	ICD10CM	L74	1
DOID:13507	Disease	ICD10CM:N30.3	N30.3	ICD10CM	N30	3
DOID:13357	Disease	ICD10CM:M22.4	M22.4	ICD10CM	M22	4
DOID:11574	Disease	ICD10CM:G00.2	G00.2	ICD10CM	G00	2
DOID:1731	Disease	ICD10CM:B39	B39	ICD10CM	B39	
DOID:2739	Disease	ICD10CM:E80.4	E80.4	ICD10CM	E80	4
DOID:12055	Disease	ICD10CM:D86.81	D86.81	ICD10CM	D86	81
DOID:10444	Disease	ICD10CM:H16.02	H16.02	ICD10CM	H16	02
DOID:12720	Disease	ICD10CM:I67.2	I67.2	ICD10CM	I67	2
DOID:11037	Disease	ICD10CM:F44.0	F44.0	ICD10CM	F44	0
DOID:0050633	Disease	ICD10CM:E70.31	E70.31	ICD10CM	E70	31
DOID:11130	Disease	ICD10CM:I15	I15	ICD10CM	I15	
DOID:288	Disease	ICD10CM:N80.0	N80.0	ICD10CM	N80	0
DOID:9384	Disease	ICD10CM:A54.32	A54.32	ICD10CM	A54	32
DOID:10507	Disease	ICD10CM:I24.1	I24.1	ICD10CM	I24	1
DOID:1080	Disease	ICD10CM:B74	B74	ICD10CM	B74	
DOID:14115	Disease	ICD10CM:A48.3	A48.3	ICD10CM	A48	3
DOID:12043	Disease	ICD10CM:P57.0	P57.0	ICD10CM	P57	0
DOID:9182	Disease	ICD10CM:L10	L10	ICD10CM	L10	
DOID:10581	Disease	ICD10CM:E75.25	E75.25	ICD10CM	E75	25
DOID:1070	Disease	ICD10CM:H40.11	H40.11	ICD10CM	H40	11
DOID:0040099	Disease	ICD10CM:L95.0	L95.0	ICD10CM	L95	0
DOID:12566	Disease	ICD10CM:N76.6	N76.6	ICD10CM	N76	6
DOID:6725	Disease	ICD10CM:M48.0	M48.0	ICD10CM	M48	0
DOID:9717	Disease	ICD10CM:K82.1	K82.1	ICD10CM	K82	1
DOID:2474	Disease	ICD10CM:H10.44	H10.44	ICD10CM	H10	44
DOID:12323	Disease	ICD10CM:J45.991	J45.991	ICD10CM	J45	991
DOID:12450	Disease	ICD10CM:D61.81	D61.81	ICD10CM	D61	81
DOID:8463	Disease	ICD10CM:H16.0	H16.0	ICD10CM	H16	0
DOID:1142	Disease	ICD10CM:H50.15	H50.15	ICD10CM	H50	15
DOID:2977	Disease	ICD10CM:E72.53	E72.53	ICD10CM	E72	53
DOID:11382	Disease	ICD10CM:H16.4	H16.4	ICD10CM	H16	4
DOID:12797	Disease	ICD10CM:F16.1	F16.1	ICD10CM	F16	1
DOID:10443	Disease	ICD10CM:H20.05	H20.05	ICD10CM	H20	05
DOID:13037	Disease	ICD10CM:H02.22	H02.22	ICD10CM	H02	22
DOID:899	Disease	ICD10CM:Q44.4	Q44.4	ICD10CM	Q44	4
DOID:12935	Disease	ICD10CM:I42.6	I42.6	ICD10CM	I42	6
DOID:0050516	Disease	ICD10CM:A92.1	A92.1	ICD10CM	A92	1
DOID:1672	Disease	ICD10CM:J93.0	J93.0	ICD10CM	J93	0
DOID:0111680	Disease	ICD10CM:E74.11	E74.11	ICD10CM	E74	11
DOID:0111147	Disease	ICD10CM:C86.5	C86.5	ICD10CM	C86	5
DOID:255	Disease	ICD10CM:D18.0	D18.0	ICD10CM	D18	0
DOID:1943	Disease	ICD10CM:L65.0	L65.0	ICD10CM	L65	0
DOID:1067	Disease	ICD10CM:H40.1	H40.1	ICD10CM	H40	1
DOID:12399	Disease	ICD10CM:F63.0	F63.0	ICD10CM	F63	0
DOID:8725	Disease	ICD10CM:F01	F01	ICD10CM	F01	
DOID:9246	Disease	ICD10CM:I68.0	I68.0	ICD10CM	I68	0
DOID:9937	Disease	ICD10CM:H04.41	H04.41	ICD10CM	H04	41
DOID:9192	Disease	ICD10CM:K22.4	K22.4	ICD10CM	K22	4
DOID:9207	Disease	ICD10CM:G47.61	G47.61	ICD10CM	G47	61
DOID:13832	Disease	ICD10CM:Q25.0	Q25.0	ICD10CM	Q25	0
DOID:8643	Disease	ICD10CM:K29.8	K29.8	ICD10CM	K29	8
DOID:12364	Disease	ICD10CM:H05.26	H05.26	ICD10CM	H05	26
DOID:1679	Disease	ICD10CM:N30	N30	ICD10CM	N30	
DOID:9477	Disease	ICD10CM:I26	I26	ICD10CM	I26	
DOID:11320	Disease	ICD10CM:A98.2	A98.2	ICD10CM	A98	2
DOID:0050818	Disease	ICD10CM:D51.2	D51.2	ICD10CM	D51	2
DOID:990	Disease	ICD10CM:Q24.6	Q24.6	ICD10CM	Q24	6
DOID:6682	Disease	ICD10CM:M43.1	M43.1	ICD10CM	M43	1
DOID:11371	Disease	ICD10CM:K59.1	K59.1	ICD10CM	K59	1
DOID:0060046	Disease	ICD10CM:R47.01	R47.01	ICD10CM	R47	01
DOID:6543	Disease	ICD10CM:L70	L70	ICD10CM	L70	
DOID:13033	Disease	ICD10CM:N48.1	N48.1	ICD10CM	N48	1
DOID:0080600	Disease	ICD10CM:U07.1	U07.1	ICD10CM	U07	1
DOID:5435	Disease	ICD10CM:A81.01	A81.01	ICD10CM	A81	01
DOID:1414	Disease	ICD10CM:E28	E28	ICD10CM	E28	
DOID:13884	Disease	ICD10CM:I49.5	I49.5	ICD10CM	I49	5
DOID:10955	Disease	ICD10CM:B78	B78	ICD10CM	B78	
DOID:4751	Disease	ICD10CM:G23.2	G23.2	ICD10CM	G23	2
DOID:12997	Disease	ICD10CM:H04.31	H04.31	ICD10CM	H04	31
DOID:3191	Disease	ICD10CM:G71.21	G71.21	ICD10CM	G71	21
DOID:10159	Disease	ICD10CM:M87	M87	ICD10CM	M87	
DOID:10930	Disease	ICD10CM:F60.3	F60.3	ICD10CM	F60	3
DOID:992	Disease	ICD10CM:A98.1	A98.1	ICD10CM	A98	1
DOID:0070318	Disease	ICD10CM:E51.11	E51.11	ICD10CM	E51	11
DOID:8912	Disease	ICD10CM:B36.1	B36.1	ICD10CM	B36	1
DOID:9111	Disease	ICD10CM:B55.1	B55.1	ICD10CM	B55	1
DOID:10845	Disease	ICD10CM:A83.3	A83.3	ICD10CM	A83	3
DOID:11042	Disease	ICD10CM:M05.0	M05.0	ICD10CM	M05	0
DOID:9286	Disease	ICD10CM:N48.3	N48.3	ICD10CM	N48	3
DOID:11243	Disease	ICD10CM:P61.2	P61.2	ICD10CM	P61	2
DOID:14251	Disease	ICD10CM:H35.51	H35.51	ICD10CM	H35	51
DOID:11429	Disease	ICD10CM:N80.3	N80.3	ICD10CM	N80	3
DOID:12241	Disease	ICD10CM:D56.1	D56.1	ICD10CM	D56	1
DOID:1252	Disease	ICD10CM:B79	B79	ICD10CM	B79	
DOID:9888	Disease	ICD10CM:H50.05	H50.05	ICD10CM	H50	05
DOID:14250	Disease	ICD10CM:Q90	Q90	ICD10CM	Q90	
DOID:10079	Disease	ICD10CM:B69	B69	ICD10CM	B69	
DOID:231	Disease	ICD10CM:G12.2	G12.2	ICD10CM	G12	2
DOID:310	Disease	ICD10CM:E88.42	E88.42	ICD10CM	E88	42
DOID:3138	Disease	ICD10CM:L83	L83	ICD10CM	L83	
DOID:4723	Disease	ICD10CM:G96.81	G96.81	ICD10CM	G96	81
DOID:9113	Disease	ICD10CM:A58	A58	ICD10CM	A58	
DOID:0050425	Disease	ICD10CM:G25.81	G25.81	ICD10CM	G25	81
DOID:14687	Disease	ICD10CM:Q77.5	Q77.5	ICD10CM	Q77	5
DOID:0080776	Disease	ICD10CM:E34.52	E34.52	ICD10CM	E34	52
DOID:9724	Disease	ICD10CM:H44.0	H44.0	ICD10CM	H44	0
DOID:2951	Disease	ICD10CM:T75.3	T75.3	ICD10CM	T75	3
DOID:0050061	Disease	ICD10CM:A26	A26	ICD10CM	A26	
DOID:9463	Disease	ICD10CM:H60	H60	ICD10CM	H60	
DOID:10604	Disease	ICD10CM:E73	E73	ICD10CM	E73	
DOID:12733	Disease	ICD10CM:K03.4	K03.4	ICD10CM	K03	4
